id,repos_id,owner,created_at,n_forks,n_stargazers,n_watchers,size,n_issues
101005387,3077018,johnk0486,2017-08-22T01:00:03Z,0,0,0,120198,0
101010503,31185775,hobosoft,2017-08-22T02:08:29Z,0,0,0,106623,0
101011135,26841782,wangwang194,2017-08-22T02:16:14Z,0,0,0,100664,0
101011152,23130865,mysisi,2017-08-22T02:16:26Z,0,0,0,100448,0
101016481,61725497,wangleigpt,2017-08-22T03:20:17Z,0,0,0,91776,0
101016923,81787585,BingJohn,2017-08-22T03:25:31Z,0,0,0,110264,0
101019037,23130865,YYvanYang,2017-08-22T03:53:01Z,0,0,0,100448,0
101021456,17273197,dreamerlu,2017-08-22T04:34:42Z,0,0,0,108261,0
101024974,16209548,msmt2017,2017-08-22T05:35:39Z,0,0,0,96497,0
101026631,2625622,IMcD23,2017-08-22T05:58:51Z,0,0,0,100594,0
101030716,48212816,JuneZhou19,2017-08-22T06:47:46Z,0,0,0,140864,0
101034133,63759748,j00131120,2017-08-22T07:24:52Z,0,0,0,102711,0
101034645,40011265,szredinger,2017-08-22T07:30:12Z,0,0,0,98817,0
101035400,27249479,NanTaro,2017-08-22T07:38:09Z,0,0,0,103206,0
101039120,92464881,qhsCode,2017-08-22T08:17:05Z,1,1,1,100900,0
101042473,97097990,liuhangbiao,2017-08-22T08:53:13Z,0,0,0,105898,0
101045061,58977931,wangzhaolang,2017-08-22T09:20:20Z,0,0,0,107120,0
101048862,49808517,378951356,2017-08-22T09:59:16Z,0,0,0,106925,0
101051251,71663976,neltharionorg,2017-08-22T10:28:16Z,0,0,0,106842,0
101053147,22808785,trishika,2017-08-22T10:53:09Z,0,0,0,95825,0
101055335,72162317,ZaWertun,2017-08-22T11:24:40Z,0,0,0,48239,0
101058505,83078753,murisfurder,2017-08-22T12:06:39Z,0,0,0,120330,0
101058619,27002117,BiYiTuan,2017-08-22T12:08:04Z,0,0,0,101076,0
101060499,71240333,sheldonstark,2017-08-22T12:29:59Z,0,0,0,101053,0
101061371,79160357,joelwurtz,2017-08-22T12:39:39Z,0,0,0,98536,0
101061815,40691886,markbrowngt,2017-08-22T12:45:01Z,0,0,0,110132,0
101064377,33870558,android-man,2017-08-22T13:12:10Z,0,0,0,103186,0
101065636,64104078,satoo78,2017-08-22T13:25:12Z,0,0,0,73806,0
101067247,72623485,amrHassanAbdallah,2017-08-22T13:41:20Z,0,0,0,107813,0
101067914,101063023,mbarrionuevo,2017-08-22T13:48:22Z,0,0,0,9565,0
101068592,2625622,gsimmons,2017-08-22T13:55:16Z,0,0,0,100590,0
101071933,9221446,binhnguyennus,2017-08-22T14:28:54Z,0,0,0,101239,0
101076917,20270606,cococrm,2017-08-22T15:16:27Z,0,0,0,100374,0
101078078,100748091,gustavoMiziara,2017-08-22T15:25:28Z,0,0,0,3789,0
101078306,21484745,jon-Skrapit,2017-08-22T15:27:01Z,0,1,1,100488,0
101081699,93287780,yunzixun,2017-08-22T16:01:24Z,0,0,0,107734,0
101088304,100748091,Miguelinho0007,2017-08-22T17:14:51Z,0,0,0,3789,0
101092843,46354495,haw230,2017-08-22T18:01:59Z,0,0,0,107477,0
101101628,80681659,CNXTEoEorg,2017-08-22T19:51:24Z,0,1,1,108694,0
101102275,98147502,azzazza,2017-08-22T19:59:45Z,0,0,0,103077,0
101117990,80028499,mdegouw,2017-08-23T00:00:07Z,0,0,0,100394,0
101124237,69273740,isimsizyazar,2017-08-23T01:37:19Z,0,1,1,108693,0
10112775,5766801,tomasgvivo,2013-05-16T23:46:38Z,0,0,0,105480,0
101130872,55572719,zhangmanyu,2017-08-23T02:55:06Z,0,0,0,100131,0
101131560,46042437,xichendr,2017-08-23T03:03:39Z,0,0,0,100699,0
101132414,77728903,xiaokekehaha,2017-08-23T03:14:17Z,0,0,0,107175,0
101133735,57286490,tanwu520,2017-08-23T03:30:02Z,0,0,0,107628,0
101142582,97301451,mutual-ai,2017-08-23T05:49:01Z,0,0,0,108052,0
101145848,83078753,mishani0x0ef,2017-08-23T06:30:11Z,0,0,0,120330,0
10115383,2659561,minthubk,2013-05-17T03:32:10Z,0,0,0,99581,0
101159321,40011265,digitigrafo,2017-08-23T08:53:09Z,0,0,0,98825,0
101159417,2855356,Guitch03,2017-08-23T08:54:00Z,0,0,0,107501,0
101159776,75926664,bejonwe,2017-08-23T08:57:26Z,0,0,0,106939,0
101171507,46604802,risonsimon,2017-08-23T11:14:21Z,0,0,0,104974,0
101176478,58977931,roboreport,2017-08-23T12:16:32Z,0,0,0,107120,0
101180959,39373065,c-leao,2017-08-23T13:05:57Z,0,0,0,100413,0
101191774,6474647,MannyKayy,2017-08-23T14:48:40Z,0,0,0,95037,0
101193476,6829344,cohabo,2017-08-23T15:03:15Z,0,0,0,102606,0
101194015,63909430,ammopt,2017-08-23T15:08:16Z,0,0,0,62025,0
101205551,52319036,DanielRuf,2017-08-23T17:07:27Z,0,0,0,105585,0
101205936,31439468,alejandra14,2017-08-23T17:12:04Z,0,0,0,101542,0
101210165,17273197,era4444,2017-08-23T18:00:54Z,0,0,0,108261,0
101210871,83049940,cerebrumaize,2017-08-23T18:09:24Z,0,0,0,62934,0
101211805,77784463,adesanyaaa,2017-08-23T18:20:04Z,0,0,0,100398,0
101215062,31979971,shickey,2017-08-23T18:58:50Z,0,0,0,107480,0
101217831,98058776,serenhov,2017-08-23T19:33:41Z,0,0,0,43313,0
101222691,75558440,bryanpsd,2017-08-23T20:35:47Z,0,0,0,77887,0
101224355,96248351,b8horpet,2017-08-23T20:57:00Z,0,0,0,62859,0
101226495,82296208,ghthor,2017-08-23T21:28:20Z,0,0,0,101222,0
10122706,10032777,duststorm,2013-05-17T12:23:11Z,0,0,0,100287,0
101231150,19759384,weixiang822,2017-08-23T22:46:43Z,0,0,0,110248,0
10123137,4016969,easonoutlook,2013-05-17T12:45:56Z,0,0,0,24383,0
101240001,54109132,vgroove,2017-08-24T01:23:33Z,0,0,0,101308,0
101249309,12567717,ccdump,2017-08-24T03:19:10Z,0,0,0,103754,0
101253046,79160357,bladecoding,2017-08-24T04:10:08Z,0,0,0,105208,0
101253668,13580663,cllanjim,2017-08-24T04:22:23Z,0,0,0,102236,0
101255273,16479425,jiubadao,2017-08-24T04:52:48Z,0,0,0,108062,0
10125533,5413100,spagop,2013-05-17T14:51:27Z,0,0,0,104767,0
101255364,6506651,cfmDeveloper,2017-08-24T04:54:18Z,0,0,0,98566,0
101256953,66685716,mimikq,2017-08-24T05:22:28Z,0,0,0,65218,0
101259389,41365799,holocronweaver,2017-08-24T05:58:42Z,0,0,0,108651,0
101263159,16479425,AlexKrimi,2017-08-24T06:46:57Z,0,0,0,108062,0
101267062,20668562,HemingChiu,2017-08-24T07:32:24Z,0,0,0,108648,0
101268831,45082023,ClodeDev,2017-08-24T07:52:17Z,0,0,0,84454,0
101269160,89782774,qifu99,2017-08-24T07:55:18Z,0,0,0,29711,0
101274137,11564701,mrunal4,2017-08-24T08:50:15Z,0,0,0,96981,0
101277455,78623567,IRNAS,2017-08-24T09:24:54Z,0,0,0,102429,0
101280754,21585053,lovemun,2017-08-24T09:59:56Z,0,0,0,101808,0
101281325,40011265,kocomer,2017-08-24T10:06:14Z,0,0,0,98817,0
101282008,32878861,mohanarunachalam,2017-08-24T10:14:37Z,0,0,0,101822,0
101287610,69273740,Grk26,2017-08-24T11:27:51Z,0,0,0,108693,0
101299094,54406671,bobwol,2017-08-24T13:41:00Z,0,0,0,101619,0
101302315,41365799,nextjournal,2017-08-24T14:11:59Z,0,0,0,108651,0
101304536,99449166,TheRoyalTnetennba,2017-08-24T14:33:13Z,0,0,0,102299,0
101307025,23536188,junphine,2017-08-24T14:56:58Z,0,0,0,107625,0
101312906,72162317,vyurchenko,2017-08-24T15:55:25Z,0,0,0,48279,0
101312965,62018418,wanglouin1990925,2017-08-24T15:56:02Z,0,0,0,94011,0
101318033,72162474,byxande,2017-08-24T16:55:25Z,0,0,0,14000,0
101321040,11751805,BobBooth,2017-08-24T17:30:57Z,0,0,0,95663,0
101335724,54912542,Rajadeepan,2017-08-24T20:36:48Z,0,0,0,11851,0
101340281,45082023,nesfilo,2017-08-24T21:48:03Z,0,0,0,84461,0
101342599,39262473,zhixinshu,2017-08-24T22:26:52Z,0,0,0,101622,0
101343189,63759748,luhggit,2017-08-24T22:37:33Z,0,0,0,102711,0
101344456,83078753,LukeKolodziej,2017-08-24T22:59:25Z,0,0,0,120308,0
101345208,61034131,PrimordialPower,2017-08-24T23:13:48Z,0,0,0,101161,0
101354095,98558753,flag0010,2017-08-25T01:49:04Z,0,0,0,178472,0
101362081,84964479,x303597316,2017-08-25T03:27:20Z,0,0,0,107770,0
101362586,67928192,ductus,2017-08-25T03:34:28Z,0,0,0,107941,0
101364963,67928192,cuocsongquanhta,2017-08-25T04:10:22Z,0,0,0,107941,0
101365894,14490363,shagunmistry,2017-08-25T04:27:04Z,0,0,0,120364,0
101370424,9695355,ai-repo,2017-08-25T05:49:18Z,0,0,0,104169,0
101373760,76372751,hyh21521038,2017-08-25T06:35:42Z,0,0,0,106811,0
101377407,49181193,YousifALF,2017-08-25T07:20:36Z,0,0,0,110163,0
101378497,40011265,asdfII,2017-08-25T07:33:22Z,0,0,0,98817,0
101384406,97929726,webvul,2017-08-25T08:40:22Z,0,0,0,18625,0
101389651,69083467,DeLukica,2017-08-25T09:39:27Z,0,0,0,120041,0
101394358,15179408,MicroWorldwide,2017-08-25T10:41:03Z,0,0,0,107384,0
101396968,41812542,zsscode,2017-08-25T11:20:56Z,0,0,0,102576,0
101399073,80028499,Mikewi,2017-08-25T11:52:45Z,0,0,0,100328,0
101399839,73220761,thomasste,2017-08-25T12:03:52Z,0,0,0,71893,0
101400090,52396756,asttekin,2017-08-25T12:07:52Z,0,0,0,105579,0
101402104,98456271,lfkdsk,2017-08-25T12:34:18Z,0,0,0,47526,0
101409569,11995438,twovs,2017-08-25T14:02:37Z,0,0,0,110358,0
101412570,8366111,ggercek,2017-08-25T14:36:39Z,0,0,0,108711,0
101412670,83142122,HackerShark,2017-08-25T14:37:48Z,0,0,0,26296,0
101413121,91649307,ScottAI,2017-08-25T14:42:23Z,0,0,0,100051,0
101416642,39262473,Jerry-King,2017-08-25T15:21:41Z,0,0,0,101622,0
101417148,81904445,zouwen198317,2017-08-25T15:27:09Z,0,0,0,101356,0
101421970,17926124,Janakshi28,2017-08-25T16:25:36Z,0,0,0,110092,0
101423967,4521463,shridharmanvi,2017-08-25T16:50:52Z,0,0,0,105105,0
101424689,65748764,xiaohuan1993,2017-08-25T16:59:59Z,0,0,0,107796,0
101431113,27002117,aymar73,2017-08-25T18:25:17Z,0,0,0,101076,0
10143338,2387869,sytone,2013-05-18T15:41:13Z,0,0,0,103614,0
101438259,67928192,HYDPublic,2017-08-25T20:03:55Z,0,0,0,107941,0
101448698,37844587,klauer,2017-08-25T23:09:32Z,0,0,0,106017,0
101453636,27249479,toyoken,2017-08-26T01:17:00Z,0,0,0,103334,0
101454158,8676812,floiolaf,2017-08-26T01:29:40Z,0,0,0,113677,0
101455038,65328723,PArepo,2017-08-26T01:49:23Z,0,0,0,100066,0
101460102,40011265,xiedeacc,2017-08-26T03:32:52Z,0,0,0,98817,0
101461158,81904445,fighterlpwan,2017-08-26T03:58:39Z,0,0,0,101356,0
101476058,86692015,gywukun09,2017-08-26T09:24:49Z,0,0,0,101404,0
10147609,2615587,andr00ib,2013-05-18T21:51:05Z,0,0,0,105186,0
101476491,82332099,zehsilva,2017-08-26T09:33:37Z,0,0,0,100151,0
101484024,93248040,topgoer,2017-08-26T12:21:22Z,0,0,0,78212,0
101489788,36085285,dclmrl,2017-08-26T14:08:20Z,0,0,0,107649,0
101494129,99537936,nettpilser,2017-08-26T15:21:01Z,0,0,0,63589,0
101496875,39557710,vanpf,2017-08-26T16:07:09Z,0,0,0,101587,0
101497415,45082023,tehgin,2017-08-26T16:16:36Z,0,0,0,85295,0
101498968,93647943,oamates,2017-08-26T16:42:07Z,0,0,0,107605,0
101499601,99233322,kevinnewkevin,2017-08-26T16:52:30Z,0,0,0,101207,0
101504588,9957772,victor-ciurel,2017-08-26T18:21:17Z,0,0,0,100246,0
101506312,9797512,suraninoman,2017-08-26T18:50:31Z,0,0,0,98679,0
101506410,1352593,fm75,2017-08-26T18:52:25Z,0,0,0,105869,0
101511263,58196706,dhilip89,2017-08-26T20:25:04Z,0,0,0,101223,0
101518669,32232478,Green2013tea,2017-08-26T23:24:29Z,0,0,0,119610,0
101519111,20008432,Lucas-Developer,2017-08-26T23:36:28Z,0,0,0,108683,0
101520159,64388724,AndrewDesign,2017-08-27T00:06:41Z,0,0,0,100194,0
101521972,13722043,wforney,2017-08-27T01:01:16Z,0,0,0,102699,0
101525325,41313736,Leo19940318,2017-08-27T02:34:12Z,0,0,0,100167,0
101527164,87818108,Cloudeity,2017-08-27T03:22:40Z,0,0,0,116454,0
101529905,13580663,jiubadao,2017-08-27T04:34:52Z,0,0,0,102236,0
101531100,91649307,equalll,2017-08-27T05:05:55Z,0,0,0,100051,0
101535549,101369083,congliu0704,2017-08-27T07:00:13Z,0,0,0,104199,0
101536713,93287780,YFZX20171314,2017-08-27T07:26:30Z,0,0,0,107734,0
101539681,7217575,GZDIYtech,2017-08-27T08:31:27Z,0,0,0,104561,0
101540634,63759748,MeteorInfinity,2017-08-27T08:51:38Z,0,0,0,102711,0
101542942,10284124,JohanBraeken,2017-08-27T09:42:24Z,0,0,0,100432,0
101543311,2855356,ldevillez,2017-08-27T09:49:44Z,0,0,0,107962,0
10154799,4964066,DutchDanny,2013-05-19T11:45:09Z,0,0,0,101981,0
101549169,85972660,puneet1407,2017-08-27T11:56:08Z,0,0,0,102416,0
101549962,23945422,gledos,2017-08-27T12:11:32Z,0,136,136,104710,0
10155285,5835753,aymenj,2013-05-19T12:36:10Z,0,0,0,102271,0
10155561,5186601,dudochkin-victor,2013-05-19T13:02:03Z,0,0,0,76146,0
101559672,932945,wumix,2017-08-27T14:57:03Z,0,0,0,105404,0
101561727,9129466,anishpoduval,2017-08-27T15:29:20Z,0,0,0,107002,0
101568783,79160357,BogusCurry,2017-08-27T17:29:34Z,0,0,0,97018,0
101569322,4051947,hipejoe,2017-08-27T17:40:00Z,0,0,0,105072,0
101570778,45082023,FantomKnight,2017-08-27T18:05:06Z,0,0,0,85295,0
101571886,5575221,Lucas-Developer,2017-08-27T18:25:22Z,0,0,0,110006,0
101573911,41313736,mariatahir,2017-08-27T19:03:20Z,0,0,0,100167,0
101574885,22958004,adriaandegroot,2017-08-27T19:22:24Z,0,0,0,102296,0
101593336,86362707,4a256b6b3e7t3e8b7t9q7t,2017-08-28T01:47:14Z,0,0,0,108397,0
101595127,4126757,iware99,2017-08-28T02:12:28Z,0,0,0,106608,0
101602810,31185775,saveenr,2017-08-28T04:05:18Z,0,0,0,107075,0
101611426,52106089,4a256b6b3e7t3e8b7t9q7t,2017-08-28T06:32:51Z,0,0,0,110220,0
101616456,77728903,kissthink,2017-08-28T07:32:11Z,0,0,0,107175,0
101618028,77728903,wanmeilingdu1234,2017-08-28T07:50:06Z,0,0,0,107175,0
101619299,58711005,SiryjVyiko,2017-08-28T08:04:34Z,0,0,0,104970,0
101620019,99328026,phonglh79,2017-08-28T08:12:27Z,0,0,0,100965,0
101622010,101621669,irenejoby,2017-08-28T08:34:18Z,1,0,0,4189,0
101622059,101621669,SadekAlShaar,2017-08-28T08:34:55Z,0,0,0,0,0
101628365,55244899,imashishks,2017-08-28T09:41:51Z,0,0,0,110025,0
101637730,72162474,italopessoa,2017-08-28T11:47:25Z,0,0,0,14007,0
101642567,16049776,lionax,2017-08-28T12:49:45Z,0,0,0,105590,0
101648748,96248351,Kristopher38,2017-08-28T13:59:07Z,0,0,0,97721,0
101652126,31979971,stembotvn,2017-08-28T14:34:05Z,0,0,0,107480,0
101662681,83078753,easyveazie,2017-08-28T16:17:39Z,0,0,0,120304,0
101664220,4990016,antonio-aura,2017-08-28T16:33:40Z,0,0,0,101725,0
101682515,40011265,lawlon,2017-08-28T19:59:48Z,0,0,0,98817,0
101691195,64153910,eickenberg,2017-08-28T21:51:40Z,0,0,0,101389,0
101694892,31185775,hovsepm,2017-08-28T22:49:39Z,0,0,0,107146,0
101702613,93647943,you839215622,2017-08-29T01:03:20Z,0,0,0,107605,0
101705823,4010237,treejames,2017-08-29T01:43:41Z,0,0,0,106354,0
10171206,2275690,milaq,2013-05-20T11:13:45Z,10,32,32,101367,7
101714997,40743730,zhliu1981,2017-08-29T03:30:18Z,0,0,0,110313,0
101719015,96248351,T-Ford1,2017-08-29T04:29:56Z,0,0,0,100590,0
101731034,3569122,motoyang,2017-08-29T07:11:05Z,0,0,0,112485,0
101732079,65748764,tiantaoyin,2017-08-29T07:22:26Z,0,0,0,107796,0
101732556,25078823,dinhha,2017-08-29T07:28:12Z,0,0,0,101825,0
101733209,90946814,379753498,2017-08-29T07:35:47Z,0,0,0,105029,0
101734451,90946814,sycing,2017-08-29T07:49:34Z,0,0,0,105021,0
101735036,80120461,bouweandela,2017-08-29T07:56:06Z,0,0,0,99543,0
101735259,39557710,duyouhua,2017-08-29T07:58:21Z,0,0,0,101601,0
101736245,42664084,sonofander,2017-08-29T08:09:17Z,0,0,0,104398,0
101743953,77728903,husttb,2017-08-29T09:28:55Z,0,0,0,107175,0
101749975,64047002,huchenAlex,2017-08-29T10:38:59Z,0,0,0,103874,0
101752119,80980841,Hinder23,2017-08-29T11:07:31Z,0,0,0,105605,0
10175273,10146783,RyanTech,2013-05-20T15:05:28Z,0,0,0,97734,0
101763932,48086584,409039670,2017-08-29T13:23:20Z,0,0,0,101097,0
101764607,79765443,wh-forker,2017-08-29T13:29:35Z,0,0,0,101070,0
101766627,10284124,harshkushwah,2017-08-29T13:50:23Z,0,0,0,100432,0
101775424,64940770,JarceloElemental,2017-08-29T15:15:14Z,0,0,0,101555,0
101775637,80158363,sarahmallepalle,2017-08-29T15:17:24Z,0,0,0,85210,0
101776442,49451058,nasharino,2017-08-29T15:25:00Z,0,0,0,105438,0
101777059,101664780,trinker,2017-08-29T15:30:58Z,0,0,0,101824,0
101779038,21219871,hans-tseng,2017-08-29T15:51:30Z,0,0,0,107212,0
101780481,91649307,hajungong007,2017-08-29T16:05:08Z,0,0,0,100051,0
101782041,41365799,jgoldfar,2017-08-29T16:19:46Z,0,0,0,108728,0
101783992,75639272,tom1786,2017-08-29T16:41:06Z,0,0,0,108354,0
101786676,90964161,Zumbalamambo,2017-08-29T17:11:34Z,0,0,0,87172,0
101791489,72952943,wkitty42,2017-08-29T18:07:11Z,0,0,0,109199,0
101793262,4246006,dwinston,2017-08-29T18:27:30Z,0,0,0,104145,0
101800958,14123656,landsurveyorsunited,2017-08-29T19:52:13Z,0,0,0,102283,0
101805745,8676812,pbannister,2017-08-29T20:50:26Z,0,0,0,113701,0
101806940,6474647,mayudong07,2017-08-29T21:07:15Z,0,0,0,97010,0
101808279,9797512,krmosali,2017-08-29T21:26:41Z,0,0,0,101151,0
101814574,11267149,michaeljakob,2017-08-29T23:04:05Z,0,0,0,101991,0
101816363,20933067,r12n,2017-08-29T23:35:06Z,0,0,0,105132,0
101817111,18898681,vishalbelsare,2017-08-29T23:49:04Z,0,0,0,120801,0
101817210,96072077,dimroc,2017-08-29T23:50:52Z,0,0,0,110187,0
101821925,25078823,zmhot88,2017-08-30T01:06:40Z,0,0,0,101825,0
101822498,97812266,qsdj,2017-08-30T01:14:48Z,0,0,0,99942,0
101823084,61725497,lkicesky,2017-08-30T01:22:20Z,0,0,0,91776,0
101823430,61725497,skyIsland,2017-08-30T01:26:13Z,0,0,0,91776,0
101826410,61725497,Jason2003,2017-08-30T02:04:17Z,0,0,0,94362,0
101827354,61725497,jiachunfeng,2017-08-30T02:15:16Z,0,0,0,94362,0
101830161,89087541,sunxingxingtf,2017-08-30T02:49:22Z,0,0,0,102745,0
101831272,16793330,smileclound,2017-08-30T03:02:44Z,0,0,0,110387,0
101835986,91489357,masroore,2017-08-30T04:01:55Z,0,0,0,110265,0
10183780,2683101,chavocarlos,2013-05-20T23:07:43Z,0,0,0,108880,0
101844462,25795678,dmaulikr,2017-08-30T06:13:04Z,0,1,1,102332,0
101845182,78159178,olprod,2017-08-30T06:21:41Z,0,0,0,96223,0
101846359,6394121,yjlin87,2017-08-30T06:34:59Z,0,0,0,108802,0
101849710,45619538,WangRuiChn,2017-08-30T07:12:57Z,0,0,0,100231,0
101851955,61725497,dyb628,2017-08-30T07:38:11Z,0,0,0,94362,0
101853128,67047065,Tommetjuh1993,2017-08-30T07:51:21Z,0,0,0,56596,0
101857715,47372239,linkfar,2017-08-30T08:32:26Z,0,0,0,102209,0
101860693,79160357,nikit6000,2017-08-30T09:03:20Z,0,0,0,97019,0
101861351,11117686,tjm-1990,2017-08-30T09:10:11Z,0,0,0,110215,0
101863410,36085285,PeerapolUtt,2017-08-30T09:30:35Z,0,0,0,107649,0
101864099,93248040,hanyh2004,2017-08-30T09:37:11Z,0,0,0,87169,0
101871635,61725497,zhangbo27,2017-08-30T11:06:27Z,0,0,0,94362,0
101880743,43645011,XiaoyuHe,2017-08-30T12:49:53Z,0,0,0,108005,0
101881184,30084378,P-Karolyi,2017-08-30T12:54:11Z,0,0,0,100201,0
101885980,19759384,5bear,2017-08-30T13:38:52Z,0,0,0,110248,0
101891059,23291329,draibolit,2017-08-30T14:24:28Z,0,0,0,98443,0
101893010,749137,mmatthys,2017-08-30T14:41:23Z,0,0,0,108141,0
101898376,101356782,ccdump,2017-08-30T15:29:05Z,0,0,0,53252,0
101899547,39003227,tpatzig,2017-08-30T15:40:06Z,0,0,0,108410,0
101904577,63335718,angelicaochoa,2017-08-30T16:31:56Z,0,0,0,2474,0
101906374,6506651,bhrionn,2017-08-30T16:51:28Z,0,0,0,98566,0
101910383,78590085,jonathanng,2017-08-30T17:34:43Z,0,0,0,106557,0
101910567,697520,kleopatra999,2017-08-30T17:36:39Z,0,0,0,101350,0
101914863,54912542,oviis,2017-08-30T18:20:35Z,0,0,0,11851,0
101915904,37799274,dhilip89,2017-08-30T18:31:00Z,0,0,0,40257,0
101918673,92315847,mdudzinski,2017-08-30T19:04:04Z,0,0,0,107296,0
101926328,96109962,4a256b6b3e7t3e8b7t9q7t,2017-08-30T20:35:26Z,0,0,0,106944,0
101930325,9957772,attermann,2017-08-30T21:26:01Z,0,0,0,100246,0
101932059,81348466,smajida,2017-08-30T21:49:14Z,0,0,0,106849,0
101934306,1374129,leusonmario,2017-08-30T22:23:47Z,0,0,0,102932,0
101936809,33947900,sean-rose,2017-08-30T23:06:52Z,0,0,0,81230,0
101938750,20270606,luisrigoni,2017-08-30T23:41:23Z,0,0,0,100374,0
101939149,39855012,drbinzhao,2017-08-30T23:48:44Z,0,0,0,83434,0
101945949,45082023,Alex-0000,2017-08-31T01:36:22Z,0,0,0,85297,0
101947625,31439468,ecorrons,2017-08-31T01:57:24Z,0,0,0,101664,0
101949313,40011265,M31MOTH,2017-08-31T02:18:56Z,0,0,0,98817,0
1019519,494920,zjinys,2010-10-24T11:26:00Z,0,1,1,12489,0
101954614,100565940,zken,2017-08-31T03:22:52Z,0,0,0,766,0
101960180,79187627,wendy-liuwen,2017-08-31T04:45:40Z,0,0,0,107950,0
101965177,96759129,FFZhang1231,2017-08-31T06:02:36Z,0,0,0,100556,0
101965423,16529451,lazarooreopulos,2017-08-31T06:05:49Z,0,0,0,109288,0
101967922,42985077,mmodai,2017-08-31T06:36:09Z,0,0,0,106861,0
101971396,79765443,shyamsunder007,2017-08-31T07:16:23Z,0,0,0,101070,0
101972176,100268599,ElDuderino420,2017-08-31T07:25:12Z,0,0,0,3095,0
101975230,7608294,clyhs,2017-08-31T07:58:00Z,0,0,0,100417,0
101975296,84964479,CRayFish07,2017-08-31T07:58:45Z,0,0,0,107770,0
101976540,95647315,enamewang,2017-08-31T08:12:04Z,0,1,1,107370,0
101976591,61518496,suinsong,2017-08-31T08:12:35Z,0,0,0,109234,0
101977200,101763150,shovanuk,2017-08-31T08:19:01Z,0,0,0,0,0
101979720,73481212,treejames,2017-08-31T08:45:40Z,0,0,0,101858,0
101982088,66630128,pi0neers,2017-08-31T09:09:07Z,0,0,0,108924,0
101993775,19982647,adamwestman,2017-08-31T11:27:48Z,0,0,0,104323,0
101996686,2625622,mehulgecg,2017-08-31T12:05:39Z,0,0,0,77701,0
101997134,83006334,andreadelfino,2017-08-31T12:11:30Z,0,0,0,106653,0
102000319,93248040,mdmora,2017-08-31T12:52:02Z,0,0,0,87216,0
102008759,27249479,oxigen,2017-08-31T14:21:25Z,0,0,0,103369,0
102014809,55244899,spennythug,2017-08-31T15:18:49Z,0,0,0,110025,0
102018004,39259349,uktc87504,2017-08-31T15:49:20Z,0,0,0,100343,0
102026281,57986061,vermuz,2017-08-31T17:24:34Z,0,0,0,101860,0
102031699,97929726,vf3ng,2017-08-31T18:23:58Z,0,0,0,18625,0
102033263,67303802,Sarumyn,2017-08-31T18:42:01Z,0,0,0,102563,0
102044718,9221446,akaro,2017-08-31T21:02:40Z,0,0,0,101239,0
102049064,20203913,wjcsharp,2017-08-31T22:00:02Z,0,0,0,101832,0
102051135,9880345,8i,2017-08-31T22:33:35Z,0,0,0,105826,0
102058107,72501180,jukinhaum,2017-09-01T00:47:34Z,0,0,0,107297,0
102059431,102056297,taejin-kim,2017-09-01T01:09:22Z,0,0,0,0,0
102060507,100748091,danielcestari,2017-09-01T01:26:20Z,0,0,0,47916,0
102060742,5995183,WentaoShi,2017-09-01T01:29:51Z,0,0,0,100836,0
102061290,27507850,nchallak,2017-09-01T01:36:52Z,0,0,0,102254,0
102062182,67928192,cuco,2017-09-01T01:49:23Z,0,0,0,107941,0
102073621,23668497,abucodonosor,2017-09-01T04:25:05Z,0,0,0,99448,0
102074330,22399826,lhzsdd,2017-09-01T04:39:21Z,0,0,0,117133,0
102086283,84680708,Isabellatao,2017-09-01T07:31:26Z,0,0,0,90565,0
102091132,23130865,TingYinHelen,2017-09-01T08:22:41Z,0,0,0,99667,0
102092808,89782774,ZhaoFei-1993,2017-09-01T08:40:11Z,0,0,0,29711,0
102094500,97929726,lloy,2017-09-01T08:58:25Z,0,0,0,18625,0
102101177,89342747,2sbsbsb,2017-09-01T10:14:11Z,0,0,0,120350,0
102101251,73616181,dmaulikr,2017-09-01T10:15:00Z,0,1,1,107352,0
102101303,70783704,haneef-123,2017-09-01T10:15:38Z,0,0,0,101747,0
102108455,22808785,vergieet,2017-09-01T12:00:04Z,0,0,0,95825,0
102109240,34536644,ManishLSN,2017-09-01T12:10:55Z,0,0,0,100996,0
102110075,23312496,sungine,2017-09-01T12:22:35Z,0,0,0,107139,0
102115946,38317187,zebrik,2017-09-01T13:32:09Z,0,0,0,97736,0
102118139,42547433,DarCep,2017-09-01T13:55:01Z,0,0,0,100224,0
102128424,88432069,ExpLife,2017-09-01T15:44:43Z,0,0,0,100344,1
102129749,2272409,beniroquai,2017-09-01T15:58:46Z,0,0,0,101873,0
102136758,8379568,InuzaAndJazz,2017-09-01T17:24:37Z,0,0,0,106836,0
102141029,75776226,EdwardBetts,2017-09-01T18:18:40Z,0,0,0,101827,0
102147154,81315369,MikeKMiller,2017-09-01T19:38:58Z,0,0,0,100117,0
102147332,78001822,NewCasino,2017-09-01T19:41:45Z,0,0,0,100381,0
102157697,100198506,gleidsonf,2017-09-01T22:32:10Z,0,0,0,107553,0
102164704,9414021,jtolla,2017-09-02T01:25:41Z,0,0,0,101471,0
102170637,30331791,luyenbd,2017-09-02T03:41:08Z,0,0,0,102324,0
102172027,81026448,amrhamedp,2017-09-02T04:14:49Z,0,0,0,100161,0
102172773,64388724,miodukic,2017-09-02T04:34:20Z,0,0,0,100194,0
