1115,shekhargulati,Switzerland
1116,maluginp,Canada
1117,frwck,UK
1118,ait390s1303mihai,USA
1119,El-gitano,France
1120,akozumpl,Canada
1121,TylerU,France
1122,hoangtn,Sweden
1123,abhishekkrthakur,USA
1124,montrehack,Russia
1125,ludimation,USA
1126,phallstrom,Sweden
1127,thmosqueiro,Germany
1128,garyudeng,Switzerland
1129,srush,Switzerland
1130,webnicz,Belgium
1131,ThuCommix,Japan
1132,crvanpollard,Switzerland
1133,cheroma21,Russia
1134,team-eureka,UK
1135,dcarvajal7,Portugal
1136,clhenrick,Switzerland
1137,RyanFu,UK
1138,phpistorg,Switzerland
1139,bcnice20,France
1140,TeamLGOG,Russia
1141,lxc-xx,Russia
1142,andyyou,Switzerland
1143,PsychoScientists,Japan
1144,tst-dkim,Switzerland
1145,apoclyps,France
1146,wnd-charm,UK
1147,flamespinner,Portugal
1148,nitmic,Canada
1149,cogmaster-stats,Russia
1150,ayezutov,UK
1151,fightingwindmills,Japan
1152,socialsensor,Italy
1153,tann36,UK
1154,viewsonic-vsi,Germany
1155,iamaddy,Switzerland
1156,a-team,UK
1157,smathot,Spain
1158,ergoz,USA
1159,Ultimaker,USA
1160,deantares,USA
1161,eloipuertas,Germany
1162,pcdavid,UK
1163,ayyoobimani,Japan
1164,HongtaiLi,Germany
1165,arielwa,Switzerland
1166,scieloorg,Japan
1167,LocalPlay,UK
1168,OpenThessaloniki,Switzerland
1169,exploiteers,France
1170,licode,Japan
1171,KILLSERVERdotRU,Switzerland
1172,GameTechDev,Switzerland
1173,duskshade,Canada
1174,moizsyed,USA
1175,cloudfoundry,Canada
1176,maldewar,USA
1177,tpthmtcm,Italy
1178,kingfree,Belgium
1179,wmateer,Russia
1180,DAGr8,Australia
1181,leemcalilly,Germany
1182,gelicia,Switzerland
1183,m1el,Canada
1184,gemhalo,Switzerland
1185,alvinhochun,UK
1186,ygmaster,Italy
1187,Pixelapse,France
1188,threader,Australia
1189,sktjdgns1189,Russia
1190,dhowe,Germany
1191,Redux,France
1192,enigmagroup,France
1193,toepi,Canada
1194,rickyahn0612,Australia
1195,JohnSchuster,Portugal
1196,sergeyreznik,UK
1197,rexstjohn,Australia
1198,ipython,Switzerland
1199,henesy,France
1200,asams,Japan
1201,omnirom,UK
1202,jeanolima,Sweden
1203,aerospike,USA
1204,piskor,Switzerland
1205,davidefiocco,Japan
1206,almalence,Germany
1207,pas,Canada
1208,u0078867,Australia
1209,mayankrastogi,Germany
1210,RobSpectre,Japan
1211,Bware-studios,Portugal
1212,XadillaX,France
1213,griddy777,Canada
1214,portocac,Germany
1215,unchartedsoftware,Switzerland
1216,jo1983,UK
1217,comwizkid,Sweden
1218,walac,Switzerland
1219,a85816841,Japan
1220,solvingtheweb,Canada
1221,peimanamini,UK
1222,elwinar,Russia
1223,adamjspooner,Canada
1224,sparkiedk,Switzerland
1225,Appleseed,Belgium
1226,radicalgraphics,Germany
1227,BaseXdb,Japan
1228,guanlun,France
1229,fgvzla,Italy
1230,kiddove,France
1231,sealauren,Japan
1232,ranitz,UK
1233,coq,France
1234,profLewis,Russia
1235,JulianMaldonado,Sweden
1236,richardfontana,Portugal
1237,SantanderMetGroup,USA
1238,HeliotropeArchitects,UK
1239,evonfischer,France
1240,AresRobotic,Spain
1241,t-kelter,USA
1242,JFrogDev,Japan
1243,suguni,Germany
1244,DaveRune,Spain
1245,xxyxyz,USA
1246,ggp-org,Japan
1247,marioizquierdo,Switzerland
1248,brualves,Japan
1249,hphp,France
1250,pharpend,Japan
1251,gondar,Japan
1252,audreyt,Switzerland
1253,fnievesc,Sweden
1254,marcuswestin,France
1255,shadowmaruz,USA
1256,increpare,UK
1257,stefjongkind,UK
1258,sunqueen,Japan
1259,jalbertbowden,Japan
1260,KagasiraBunJee,Japan
1261,sdadier,Australia
1262,andresoviedo,France
1263,sillsdev,USA
1264,Francis0121,USA
1265,paulmathews,Japan
1266,Meldanor,Italy
1267,LeeInJae,Japan
1268,renannetto,Australia
1269,sexinfo,Russia
1270,j-martin,Germany
1271,mbutterick,Germany
1272,chunqishi,Russia
1273,bjaysheel,Sweden
1274,BretStateham,Sweden
1275,aeChack,USA
1276,TomVerkerk,UK
1277,sasan-j,Germany
1278,museomix,USA
1279,stuart-knock,UK
1280,sergioisidoro,USA
1281,nylira,Germany
1282,rzsombor,Russia
1283,TaddyLab,Sweden
1284,GADIG,Russia
1285,AyooNisito,Japan
1286,stefan2904,USA
1287,obashtovoj,France
1288,thedoers,Japan
1289,Blizz991,Canada
1290,vantjnh1991,Canada
1291,viticm,Canada
1292,wisefool769,USA
1293,mcroteau,Japan
1294,qcri-social,Australia
1295,crazybilly,France
1296,vrmanepalli,USA
1297,xiaoweb,Japan
1298,ayafujiaya,Switzerland
1299,angular,Switzerland
1300,jayhack,Canada
1301,gyanranjan,Australia
1302,alienresident,Japan
1303,sebastianbenz,Switzerland
1304,GabriellaQiong,UK
1305,algolia,Japan
1306,openstack-titanium-community,Australia
1307,dixonbruce,Russia
1308,bashi-bazouk,Sweden
1309,thoughtbot,Sweden
1310,IEEEsbUMH,France
1311,primitivorm,UK
1312,tkayali,USA
1313,peplin,Canada
1314,tmortagne,Switzerland
1315,uwescience,France
1316,ryker7,Canada
1317,crunchypencil,France
1318,ikarth,France
1319,jpablobr,UK
1320,GeoKnow,Canada
1321,psychemedia,France
1322,Sym-Link,Switzerland
1323,lazydog616,USA
1324,daandi,Germany
1325,itnihao,Sweden
1326,v-prasolenko,Spain
1327,lnickers2004,France
1328,PAC-ROM,USA
1329,MartinJNash,Switzerland
1330,jinhuang,Canada
1331,gpillusion,USA
1332,hun7err,USA
1333,nekobato,Switzerland
1334,KhronosGroup,France
1335,Purdue-ACM-SIGAPP,UK
1336,msettles,USA
1337,EMGD-Community,France
1338,hcilab-um,Italy
1339,AbiramiS,Sweden
1340,thaibault,Belgium
1341,ChrisOelmueller,France
1342,sor1n,Japan
1343,zhaber,Switzerland
1344,svenhofmann,Switzerland
1345,RainingChain,Germany
1346,ChrisMcKenzie,Canada
1347,brianla,Russia
1348,justusbrevik,Canada
1349,hhvm,Belgium
1350,enriquegonzalez,Belgium
1351,daviddrell,Portugal
1352,skyhacker2,France
1353,MikhailLomibaoBasbas,USA
1354,OuiShare,Japan
1355,davetheflashguy,Sweden
1356,hqinnus,Spain
1357,DarthYogurt,UK
1358,minillinim,UK
1359,huzheng001,Switzerland
1360,dtg3,Switzerland
1361,deniskyashif,Spain
1362,gpaumier,USA
1363,otech47,France
1364,fernandoguirao,Australia
1365,battmanz,UK
1366,ResleyR,Sweden
1367,JPerreault,UK
1368,SuperNexus,Australia
1369,hisashin,Sweden
1370,VioletHill,France
1371,gastonstat,Spain
1372,field,Canada
1373,vadimzalunin,France
1374,archimatetool,Switzerland
1375,iamaprotoss,Canada
1376,diafygi,France
1377,xpessoles,UK
1378,consortium,UK
1379,purinda,Germany
1380,Noltari,Japan
1381,SteveBarnegren,Canada
1382,pevargas,France
1383,eclipse,Switzerland
1384,visy,Spain
1385,cclib,Germany
1386,ideum,Switzerland
1387,PistonDevelopers,USA
1388,joeybronner,Switzerland
1389,ac0ra,Sweden
1390,saibandla,USA
1391,GuyKh,Sweden
1392,nihil-momenti,Japan
1393,JPABRAHAM,Italy
1394,calo81,Germany
1395,GennrichJ,USA
1396,joewing,France
1397,BildungBegabung,UK
1398,mosaiceye,Sweden
1399,mbruning24,Switzerland
1400,abelew,UK
1401,sebastienjouhans,Italy
1402,mecampbellsoup,USA
1403,RoboJackets,USA
1404,tfrce,Canada
1405,liquidzym,Portugal
1406,mhoaglund,USA
1407,akeshet,Belgium
1408,pip010,Canada
1409,pwmorgan,Germany
1410,hainc08,Sweden
1411,pmisinsk,USA
1412,cpjobling,Switzerland
1413,openembedded,France
1414,codice-archives,Switzerland
1415,terotic,USA
1416,jdubzisfaded,USA
1417,happsky,France
1418,micheloosterhof,Japan
1419,ulmo-dev,Japan
1420,rolandsmeenk,Spain
1421,wontonst,France
1422,namesco,France
1423,CommitAnalyzingService,France
1424,PNHilfinger,Germany
1425,BuzzBumbleBee,Japan
1426,bf4,Spain
1427,yezhuen,USA
1428,stephenfeather,Germany
1429,WSCU,Belgium
1430,whateverwhouare,USA
1431,storagebot,UK
1432,martindevans,Switzerland
1433,QWRAP,France
1434,fsprojects,Australia
1435,venicers,UK
1436,TheGazette,France
1437,MakeSchool,USA
1438,zyxstar,Switzerland
1439,lewisking,UK
1440,moonlight-stream,Portugal
1441,brownplt,Sweden
1442,marchtea,Sweden
1443,bwapi,Switzerland
1444,ansebovi,Germany
1445,Adam23,UK
1446,yibojiang,Japan
1447,kaldaris,Spain
1448,josephrmoore,Australia
1449,kgp700,Japan
1450,alexliubj,Russia
1451,sanskrit-lexicon,Canada
1452,ruby,Japan
1453,highco,USA
1454,sengottuvel,Japan
1455,vikasnagpal,Switzerland
1456,4movement,Russia
1457,kefir500,UK
1458,aurelien-defossez,France
1459,XChain,UK
1460,fmi,Japan
1461,tiagogoncalves,Canada
1462,xenonsin,Germany
1463,alexed1,Portugal
1464,changhw01,Japan
1465,story645,Australia
1466,rdocking,Belgium
1467,davidMcneil,UK
1468,helmut-jacob,Italy
1469,mfornero,Japan
1470,xcaliburinhand,Sweden
1471,cloudbring,Canada
1472,CatalinaSalesforce,Japan
1473,gurustump,Japan
1474,apritzel,USA
1475,StevenHickson,Canada
1476,datalogics-bhaugen,France
1477,giorgio130,Japan
1478,ArmanJakupovic,Germany
1479,sergiuniculescu,Australia
1480,mauricio,Canada
1481,HelllGuest,UK
1482,penk,Italy
1483,jroelofs,UK
1484,fefifofum,Russia
1485,derv82,Switzerland
1486,jrusev,UK
1487,CUAHSI,Canada
1488,roalex,Japan
1489,Pirate-Parties-International,Japan
1490,CyanogenMod,Australia
1491,dwendelen,Japan
1492,lokivog,UK
1493,barthez,Spain
1494,jacobdufault,Germany
1495,benb116,Australia
1496,LiquidEdgeStudios,UK
1497,Scorpio92,Switzerland
1498,owntracks,Russia
1499,hmwalls,Japan
1500,mitll,Switzerland
1501,Lambda89,USA
1502,catjsteam,Germany
1503,thirdzcee,Russia
1504,vrcsix,Sweden
1505,edmeehan,USA
1506,wintergolem,France
1507,jonah-taylor,Canada
1508,senyzspalding,Japan
1509,AWMC,Japan
1510,wso2-attic,Russia
1511,herman-rogers,Japan
1512,jingcai,Australia
1513,kenhoff,Italy
1514,GaryPeach,UK
1515,crosslife,USA
1516,jiminsong,France
1517,ODiogoSilva,Canada
1518,getitnowmarketing,USA
1519,capstone-ua-redepsilon,Portugal
1520,Bomani,Japan
1521,lc1915,USA
1522,Wedontplay,Canada
1523,Genuitec,Sweden
1524,ljc2154,Germany
1525,McDrak,Spain
1526,android-on-pre,Switzerland
1527,gridgain,Portugal
1528,liaohuqiu,Canada
1529,gusgol,Sweden
1530,tklee1975,France
1531,ajschumacher,USA
1532,jbowens,Canada
1533,cognitronic,Australia
1534,astevens,Japan
1535,ndd314,USA
1536,harvard-library,UK
1537,ivadla,Canada
1538,pwntester,Australia
1539,bestmjh47,Japan
1540,rachelice,Spain
1541,hholzgra,France
1542,Tatoeba,USA
1543,fscz,Japan
1544,fengzeyan,Portugal
1545,maylme,Japan
1546,delorenj,Japan
1547,clemsyn,UK
1548,rikh42,Japan
1549,yvesmedhard,Canada
1550,cms11733,USA
1551,levexis,USA
1552,openfl,USA
1553,issei-nagase,Italy
1554,mcverter,Australia
1555,tranvictor,USA
1556,tianbaoxing,Sweden
1557,jonccassar,France
1558,codeformuenster,Switzerland
1559,rjacoby,Italy
1560,dradis,France
1561,akale,USA
1562,akhera,Switzerland
1563,tylfin,Australia
1564,map-communities,Switzerland
1565,rob2d,France
1566,noguchi999,Japan
1567,Jauler,Spain
1568,dheera,Canada
1569,agjacome,Germany
1570,huika,Switzerland
1571,oscarlevin,Australia
1572,OSSystems,USA
1573,M1ISI,USA
1574,Ryeeeeee,France
1575,xxd3vin,France
1576,KSP-KOS,Russia
1577,Bandits789,Canada
1578,Riverside-City-College-Computer-Science,Switzerland
1579,bj-,Russia
1580,SlimRoms,Sweden
1581,gaurav,Germany
1582,cmenard,France
1583,carbomap,Canada
1584,waTeim,Switzerland
1585,chaotictoejam,Switzerland
1586,DMarroquin94,UK
1587,mattsmith,France
1588,coolbho3k,Canada
1589,JeffHoogland,Japan
1590,JarvistheJellyFish,Japan
1591,jackrmcdermott,Russia
1592,widz4rd,France
1593,michaelaye,Switzerland
1594,ElGamacy,UK
1595,davisford,UK
1596,eu-emi,Switzerland
1597,lukec,Japan
1598,kodeklubben,UK
1599,LeeDroid-,Canada
1600,pennatil,USA
1601,CunningLogic,Switzerland
1602,HAKASHUN,USA
1603,josschne,Japan
1604,aacharya-cs,Switzerland
1605,mabrauer,UK
1606,ECOS2014,Switzerland
1607,huoyao,Germany
1608,meesokim,USA
1609,jonypx09,Switzerland
1610,fbjssdk,UK
1611,cblair,Germany
1612,AmailP,Germany
1613,oddhill,Russia
1614,nbetcher,Japan
1615,bouletmarc,Canada
1616,labattbatman,UK
1617,pperboires,USA
1618,JabRef,Italy
1619,LorDClockaN,Australia
1620,BrandyMint,Italy
1621,m-wells,Japan
1622,rick4470,Canada
1623,vidoardes,Italy
1624,llohellohe,Switzerland
1625,caasi,Sweden
1626,romanchyla,Switzerland
1627,thesli,France
1628,perezpaya,Germany
1629,rogerwang,USA
1630,benpye,UK
1631,prettywolf,Canada
1632,reinhrst,Belgium
1633,HullUni-bioinformatics,Switzerland
1634,cesc11sm,Spain
1635,jiadongwang,Japan
1636,Qder,France
1637,octalmage,Switzerland
1638,C498,UK
1639,Laurent-Pannetier,Switzerland
1640,iamcxa,Sweden
1641,itgsod-tobias-bohman,Spain
1642,scorelab,USA
1643,corbett,UK
1644,apagos3752,Switzerland
1645,wuxiang,Japan
1646,sprinkler,France
1647,richardtrip,UK
1648,irajgreenberg,Japan
1649,cvdlab-alumni,Germany
1650,futurice,France
1651,ezubaric,Russia
1652,bigfatbrowncat,Canada
1653,mimah,Sweden
1654,sposs,Portugal
1655,web-notification,USA
1656,jaypmorgan,USA
1657,Smile-SA,Italy
1658,omega-roms,Switzerland
1659,slayher,UK
1660,lightsofapollo,USA
1661,andrewseago,UK
1662,BrightSet,UK
1663,zmyaro,Spain
1664,bitstadium,USA
1665,evenwu,Switzerland
1666,kangsu,Russia
1667,zivl,France
1668,obviousjim,UK
1669,madamsmall,UK
1670,caofan,Japan
1671,radioprop,Australia
1672,800020,UK
1673,OWLeeMod,Canada
1674,alvarmaciel,Sweden
1675,colah,USA
1676,hukewei,Australia
1677,DeliveryPLANET,France
1678,arnabkd,Portugal
1679,satabin,UK
1680,ottbot,Belgium
1681,mike809,France
1682,tpryan,Russia
1683,learning-layers,Belgium
1684,TeamKarbonOfficial,Russia
1685,franl,Portugal
1686,benhjames,France
1687,hfjn,Canada
1688,cpinan,Switzerland
1689,grantdelozier,UK
1690,WaterStudio,USA
1691,alxlit,Russia
1692,cltk,Germany
1693,jackywjj,Germany
1694,hyperreal,USA
1695,lhsbikeshed,Canada
1696,fcgmedia,USA
1697,danoneata,Russia
1698,h8rift,Switzerland
1699,thicklizard,Switzerland
1700,ymko13,Australia
1701,gbugaisky,Spain
1702,theofpa,Canada
1703,datadave,Sweden
1704,ezpaarse-project,France
1705,mabre,Germany
1706,m-labs,UK
1707,DmytroMindra,Japan
1708,khwang,Japan
1709,VikParuchuri,Australia
1710,Micronet-Ltd,Russia
1711,craigambrose,UK
1712,commy0714,UK
1713,kawtakwar,Canada
1714,geekbing,USA
1715,dipanjanS,Russia
1716,LSMetag,Australia
1717,tmarrinan,Sweden
1718,Keixbran,Russia
1719,leshgancomp,USA
1720,jsdc2014,USA
1721,AsteroidProspector,France
1722,MadDataScience,France
1723,sshalhou,Germany
1724,pedrovgs,Switzerland
1725,jitinratra,USA
1726,milannic,Germany
1727,pdiegmann,Russia
1728,sleshepic,France
1729,sgoeschl,Russia
1730,moneymanagerex,USA
1731,oops-kernel-org,Japan
1732,yashaswi-reddy,Spain
1733,PinellasOperaLeague,Germany
1734,brendancboyle,Japan
1735,sebleedelisle,France
1736,weberdls,Switzerland
1737,openMF,Switzerland
1738,jordanbyron,USA
1739,davidbfrogman,Switzerland
1740,smallk,Japan
1741,grdlok,Spain
1742,h-yako,Italy
1743,raytrace,France
1744,lyrgard,France
1745,samth,Sweden
1746,jacsy,USA
1747,AOSP-S4-KK,Switzerland
1748,rosslyn,Switzerland
1749,leaflet757,Switzerland
1750,techgeek1019,Russia
1751,jaythaceo,USA
1752,pudis1977,France
1753,njpaz,France
1754,iswdp,Spain
1755,appcelerator,Italy
1756,Ccantey,Japan
1757,NQNStudios,Russia
1758,brandnew99,USA
1759,reprogrammer,Japan
1760,joschkarick,USA
1761,ramonjd,France
1762,faizanrashid,Portugal
1763,fmtoffolo,UK
1764,jmckinnell,Canada
1765,gabri3l3onardo,Spain
1766,SHUNDAN,Russia
1767,loufq,Sweden
1768,wargio,Canada
1769,Zimbra-Community,Italy
1770,hanbang-wang,France
1771,sixohtew,Spain
1772,Juniper,France
1773,liemvu,Japan
1774,hatboysam,UK
1775,marcoscirea,Germany
1776,SonarSystems,Australia
1777,gabi493,USA
1778,renatofilho,UK
1779,snak3ater,USA
1780,rmhall,Switzerland
1781,blakecrosby,USA
1782,typicalTYLER,Switzerland
1783,jorgeatgu,Germany
1784,codefordc,Portugal
1785,isa-group,Sweden
1786,paul-h,France
1787,TIBCOSoftware,Australia
1788,sdobek,Australia
1789,chosensolutions,USA
1790,Julianobsg,Sweden
1791,lpfgarcia,Sweden
1792,Calabraun,Canada
1793,ckan,France
1794,hcsoft,Spain
1795,sangjung,Japan
1796,jp43,France
1797,diginatu,France
1798,suryaharshan1,Japan
1799,smasry,France
1800,cheerzzh,Belgium
1801,andyhobby,Germany
1802,SMiLETraceability,France
1803,mikenichols,Japan
1804,MattDahEpic,Switzerland
1805,MultiverseMiner,Japan
1806,webmproject,France
1807,oslcixug,Australia
1808,kankedong,Japan
1809,rubeus90,Japan
1810,oldlis,France
1811,greenromproj,Switzerland
1812,builddoctor,UK
1813,heyjoec,Switzerland
1814,VanHElsing,France
1815,SummerFields,Japan
1816,Vladzimir,UK
1817,victronenergy,Italy
1818,MediaBrowser,Canada
1819,peterburk,Japan
1820,HackNC,Spain
1821,samuelsmichael,Russia
1822,kuboosoft,Russia
1823,johnmcconnell,Sweden
1824,FernandaBernardo,France
1825,OpenTouryoProject,Spain
1826,irontec,France
1827,kalixia,Switzerland
1828,yashasvigirdhar,France
1829,tugcemoral,UK
1830,ravindar,Germany
1831,trec-web,UK
1832,jitsi,Japan
1833,ltk,UK
1834,KylinOLAP,Japan
1835,seunghwanyoo,Australia
1836,rbakx,Japan
1837,seven332,UK
1838,ScreenWerk,Japan
1839,jtmengel,Canada
1840,DanielAdeniji,France
1841,YarThePirate,Russia
1842,acgessler,USA
1843,vromanki,Russia
1844,arsawyer,USA
1845,altGrey,Canada
1846,jetsanix,Portugal
1847,rackerlabs,Germany
1848,H-uru,USA
1849,zhuxiong,Canada
1850,klquicksall,Canada
1851,korykappel,Sweden
1852,TwinsOfTech,Germany
1853,Circular-Studios,Canada
1854,joncampbell123,UK
1855,onpon4,Australia
1856,robertramey,Belgium
1857,faux123,France
1858,kyorosuke,USA
1859,JesterXL,USA
1860,Webee-IOT,Sweden
1861,project-voodoo-epic4g,Portugal
1862,defold,Canada
1863,rxkt,Australia
1864,Agana,Australia
1865,n8fr8,USA
1866,gs1oliot,Sweden
1867,ukoethe,Japan
1868,kacso,Japan
1869,suiwenfeng,Switzerland
1870,ateliee,Russia
1871,Xapitoun,USA
1872,practicalweb,Switzerland
1873,smartrevolution,UK
1874,jovo,France
1875,saintandy,UK
1876,FabianFriedrich,Australia
1877,bugengine,UK
1878,StudioMaras,Switzerland
1879,adasm,France
1880,globocom,Australia
1881,jbkunst,Russia
1882,bullfrognz,Australia
1883,jeffreychien,Sweden
1884,PixelRetroGames-org,Japan
1885,koxda,UK
1886,dmik,Australia
1887,aeheathc,Switzerland
1888,Meoqan,Germany
1889,DragonLegend,France
1890,yoshiomori,UK
1891,Evervolv,France
1892,razvanilin,USA
1893,jinutm,Canada
1894,kourindoupota,UK
1895,qMathey,Canada
1896,priyankalakhe,Japan
1897,solodon4,USA
1898,lukasschwab,Germany
1899,oursland,Switzerland
1900,CoenMeijer,Canada
1901,XianB,UK
1902,ezchen,Japan
1903,vzvenyach,Switzerland
1904,tegrak,Canada
1905,jamesmontemagno,France
1906,DrMothra,Germany
1907,nick11roberts,UK
1908,peteranny,Japan
1909,brunotreiguts,Germany
1910,CyberGrandChallenge,Canada
1911,MicroPasts,Japan
1912,bbatarelo,Sweden
1913,TinyHTPC,Russia
1914,despotovski01,Sweden
1915,AgileStyleInc,France
1916,WOCHStudios,USA
1917,DynamicDevices,Germany
1918,yousra-javed,Canada
1919,martinschaef,Germany
1920,hypercloud,Japan
1921,sikanrong,Portugal
1922,toiiggww,USA
1923,frolad,USA
1924,frangucc,France
1925,malek0512,Japan
1926,richysix,France
1927,wouterbeek,USA
1928,dotnetfringe,UK
1929,hulu,Portugal
1930,jmcclell44,Russia
1931,karelp,USA
1932,josswinn,Belgium
1933,sumghai,France
1934,DataAnalyticsinStudentHands,France
1935,fduque,Germany
1936,sirselim,Germany
1937,rkon,Japan
1938,cymcsg,Canada
1939,Jaus,France
1940,opentripplanner,USA
1941,poiesisconsulting,France
1942,maureenlinke,France
1943,MoKee,Switzerland
1944,sardjv,Germany
1945,pixelhumain,Russia
1946,DIYUniversalcontroller,France
1947,danielgulloa,Australia
1948,asetniop,Sweden
1949,sebastianbarfort,France
1950,shohei,Sweden
1951,MadRocker,Germany
1952,kedzie,Sweden
1953,philleonard,USA
1954,1048046563,Spain
1955,chris41g,Canada
1956,gloomycellar,Belgium
1957,avkojwer1,Spain
1958,laod,Portugal
1959,joelburget,Spain
1960,MegaBits,France
1961,Sixcurses,Japan
1962,mda-ut,Canada
1963,KingRaptor,Italy
1964,jakobgrannas,Switzerland
1965,ArtemGrishanov,France
1966,Factor-X,Australia
1967,becassin,Japan
1968,jdkernel,Belgium
1969,CodeArtha,Switzerland
1970,enonic,UK
1971,imeredith,UK
1972,marcelfarres,Canada
1973,SoupeauCaillou,USA
1974,mariosio,UK
1975,rmannella,France
1976,fcecagno,Russia
1977,cemagg,Canada
1978,rocksclusters-attic,Sweden
1979,Entropy512,Japan
1980,forkjoseph,France
1981,meyskld,Australia
1982,AKSW,UK
1983,Synopticum,Russia
1984,mccloudaero,Russia
1985,jwyw88,Canada
1986,Talend,Japan
1987,gpreunin,Portugal
1988,benmack,Switzerland
1989,swawa,Japan
1990,GamaLabs,Canada
1991,pavandubba,Japan
1992,abrageddon,France
1993,marionleborgne,UK
1994,chromabox,Japan
1995,aspiers,Germany
1996,chalk-xx,USA
1997,epcim,Japan
1998,shearer12345,Switzerland
1999,diethardsteiner,Italy
2000,opencomputeproject,Belgium
2001,dstar4138,Russia
2002,gunnicom,Spain
2003,netarchy,Canada
2004,kmobs,USA
2005,GNOME,UK
2006,imasahiro,Russia
2007,tenfar,USA
2008,TacOS-team,USA
2009,tommyettinger,Italy
2010,bradyz,Switzerland
2011,SubjectRaw,Italy
2012,sdlylshl,Sweden
2013,nicejeremy,UK
2014,sirpam,France
2015,commiebstrd,Switzerland
2016,summer1278,Sweden
2017,juanprietob,Italy
2018,protonet,USA
2019,TylerL-uxai,Canada
2020,ielijose,Russia
2021,RomanKharin,USA
2022,gourdon,France
2023,DarkSlayerz,France
2024,KCL-Planning,Italy
2025,stedolan,France
2026,ffissore,Canada
2027,virtuous,Japan
2028,fkfk,Canada
2029,ExCiteS,UK
2030,ecrips,Portugal
2031,luohanwen,Canada
2032,the1sky,Belgium
2033,hxquangnhat,Switzerland
2034,Domocracy,Canada
2035,etal,Canada
2036,sherlockcoin,USA
2037,HajkD,USA
2038,lightszero,UK
2039,chinaberlin,USA
2040,calimacaco,UK
2041,baohaojun,Australia
2042,k9an,France
2043,jmadin,Spain
2044,bagnz0r,Portugal
2045,sumangiri,Germany
2046,eswick,Australia
2047,comaple,USA
2048,neshmonin,Switzerland
2049,DingSoung,Canada
2050,thiagohersan,Canada
2051,AdGalesso,Japan
2052,playfulgod,Russia
2053,theotar,France
2054,openml,France
2055,neropsys,Germany
2056,Grandres,Japan
2057,slisson,France
2058,Acrowire,Canada
2059,NuXareon,Japan
2060,Mateuus,Germany
2061,vipnormalhy,France
2062,jglenn9k,Russia
2063,Cryptite,France
2064,nativelibs4java,Germany
2065,tinywind,Switzerland
